county,,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+
61,2020-04-26,0.04492694261483976,0.14499149662060518,0.3982160822678793,0.20829764303243792,0.1837920379697806,0.04901121012527554,0.17766563670411983,0.17766563670411983,0.11435949029231551
61,2020-04-27,0.03361299046569144,0.10847828741199805,0.29793332458223176,0.15584204670456359,0.13750768826874094,0.03666871687165596,0.13292409865977106,0.13292409865977106,0.08556033936721263
61,2020-04-28,0.033612990465687886,0.10847828741199805,0.2979333245822602,0.15584204670454938,0.13750768826874094,0.03666871687165951,0.13292409865977106,0.13292409865975685,0.08556033936720553
61,2020-04-29,0.02489910766604453,0.08035621110404634,0.22069663613086732,0.11544131736077645,0.10185998590654322,0.027162662908413182,0.09846465304300978,0.09846465304299556,0.06337954678630098
61,2020-04-30,0.03277213470054008,0.10576461653356262,0.2904802848456711,0.1519435336115862,0.13406782377494153,0.03575141967331774,0.1295988963157697,0.1295988963157697,0.08341997923773192
61,2020-05-01,0.03909370536040768,0.12616604911767126,0.346512388421786,0.18125263394369995,0.15992879465621002,0.04264767857498697,0.15459783483433398,0.1545978348343482,0.09951125000831951
61,2020-05-02,0.031964142975034804,0.10315700687397111,0.28331854000603585,0.1481973901570086,0.13076240307971432,0.03486997415458504,0.12640365631037298,0.12640365631037298,0.08136327302737811
61,2020-05-03,0.024828365914469686,0.08012790817851112,0.22006960696916167,0.1151133328761631,0.1015705878319153,0.0270854900885098,0.09818490157084625,0.09818490157086046,0.06319947687318006
61,2020-05-04,0.024828365914469686,0.08012790817851112,0.22006960696913325,0.1151133328761631,0.1015705878319153,0.027085490088513353,0.09818490157083204,0.09818490157084625,0.06319947687319427
61,2020-05-05,0.024828365914466133,0.08012790817852533,0.22006960696916167,0.1151133328761631,0.1015705878319153,0.027085490088513353,0.09818490157083204,0.09818490157086046,0.06319947687318006
61,2020-05-06,0.024828365914466133,0.08012790817851112,0.22006960696916167,0.1151133328761631,0.1015705878319011,0.0270854900885098,0.09818490157084625,0.09818490157084625,0.06319947687319427
62_arab,2020-03-21,0.0,0.14587332053742802,1.15007939151843,0.0,0.0,0.0,0.1431282190295473,0.0,0.0
62_arab,2020-03-22,0.0,0.14587332053742802,1.29975836423111,0.0,0.0,0.0,0.1431282190295473,0.0,0.0
62_arab,2020-03-23,0.14265188834154352,0.14587332053742802,1.4424102525726532,0.0,0.0,0.0,0.1431282190295473,0.0,0.0
62_arab,2020-03-24,0.14265188834154352,0.14587332053742796,1.1561538145135595,0.0,0.0,0.0,0.0,0.0,0.0
62_arab,2020-03-25,0.14265188834154346,0.14587332053742808,1.1561538145135586,0.0,0.14627594627594626,0.0,0.0,0.0,0.0
62_arab,2020-03-26,0.14265188834154358,0.14587332053742796,1.0135936719534158,0.0,0.14627594627594626,0.0,0.14557176789955895,0.0,0.0
62_arab,2020-03-27,0.14265188834154352,0.0,1.0130881646221148,0.14536781320612605,0.29164375948207233,0.0,0.14557176789955872,0.0,0.0
62_arab,2020-03-28,0.14265188834154363,0.0,0.5805558171174923,0.14536781320612605,0.29164375948207233,0.0,0.14557176789955895,0.0,0.0
62_arab,2020-03-29,0.14265188834154352,0.0,0.28801970154767176,0.14536781320612607,0.29164375948207233,0.0,0.14557176789955895,0.0,0.0
62_arab,2020-03-30,0.0,0.0,0.14536781320612668,0.14536781320612602,0.2916437594820722,0.0,0.14557176789955895,0.0,0.0
62_arab,2020-03-31,0.0,0.0,0.14536781320612668,0.14536781320612602,0.2916437594820722,0.0,0.14557176789955872,0.0,0.0
62_arab,2020-04-01,0.0,0.31533101045296186,0.3030333184326075,0.14536781320612613,0.14536781320612602,0.0,0.30323727312603976,0.15766550522648085,0.0
62_arab,2020-04-02,0.0,0.31533101045296164,0.443855459254749,0.14536781320612602,0.1453678132061258,0.0,0.15766550522648082,0.29848764604862166,0.0
62_arab,2020-04-03,0.0,0.8898483849703365,0.2984876460486223,0.0,0.0,0.14362934362934363,0.15766550522648126,0.2984876460486217,0.0
62_arab,2020-04-04,0.0,1.030488232927257,0.29848764604862055,0.0,0.0,0.14362934362934363,0.15766550522648037,0.29848764604862155,0.0
62_arab,2020-04-05,0.13943131209318238,1.169919545020441,0.2984876460486223,0.4182939362795477,0.0,0.5619232799088913,0.2970968173196633,0.2984876460486219,0.1394313120931826
62_arab,2020-04-06,0.1394313120931827,1.5878100657146996,0.29848764604862055,0.4182939362795477,0.2785936804628397,0.5619232799088913,0.29709681731966375,0.29848764604862166,0.1394313120931826
62_arab,2020-04-07,0.1394313120931827,1.5878100657146996,0.46190755946853557,0.4182939362795479,0.44201359388275296,0.5619232799088913,0.2970968173196633,0.29848764604862166,0.1394313120931826
62_arab,2020-04-08,0.1394313120931825,1.272479055261738,0.30424205424205475,0.41829393627954836,0.4420135938827525,0.5619232799088913,0.13943131209318294,0.14082214082214084,0.1394313120931826
62_arab,2020-04-09,0.1394313120931827,1.2724790552617353,0.3273629814220218,0.5822370042816565,0.4420135938827525,0.5619232799088913,0.13943131209318294,0.0,0.1394313120931826
62_arab,2020-04-10,0.1394313120931825,0.6979616807443634,0.4842893883484276,0.5822370042816569,0.4420135938827525,0.5752203432059546,0.29635771901958874,0.15692640692640758,0.2963577190195895
62_arab,2020-04-11,0.1394313120931827,0.5573218327874407,0.4842893883484294,0.5822370042816565,0.44201359388275296,0.5752203432059555,0.29635771901959007,0.15692640692640714,0.2963577190195894
62_arab,2020-04-12,0.015394881333312238,0.5102598086941335,0.6228433203482382,0.20243027133538938,0.4805007972160329,0.1954136102596875,0.1954136102596884,0.18001872892637572,0.17232128825971937
62_arab,2020-04-13,0.027479600468676812,0.1648776028120622,0.7316057925665191,0.23264206917380026,0.23211891459160583,0.22562540809809928,0.22562540809809928,0.19814580762942224,0.18440600739508373
62_arab,2020-04-14,0.04234905923088661,0.25409435538531966,0.7020110080064939,0.2698157160793242,0.10587264807721564,0.2627990550036241,0.2627990550036232,0.22044999577273705,0.19927546615729352
62_arab,2020-04-15,0.056238745278065494,0.33743247166839296,0.8270181824311074,0.3045399311972723,0.14059686319516373,0.2975232701215713,0.2975232701215713,0.24128452484350538,0.21316515220447219
62_arab,2020-04-16,0.1013515272329526,0.6081091633977156,1.06909015202298,0.25337881808238194,0.25337881808238194,0.4103052250087895,0.41030522500878774,0.3089536977758365,0.2582779341593602
62_arab,2020-04-17,0.12672746708257687,0.7603648024954612,1.1405472037431892,0.3168186677064426,0.31681866770644174,0.31681866770644085,0.31681866770644174,0.1900912006238653,0.12672746708257687
62_arab,2020-04-18,0.18661501366438715,1.119690081986322,1.6795351229794875,0.46653753416096766,0.46653753416096677,0.46653753416096855,0.46653753416096766,0.2799225204965805,0.1866150136643867
62_arab,2020-04-19,0.2574375485307496,1.5446252911845022,2.316937936776746,0.6435938713268747,0.6435938713268756,0.6435938713268756,0.6435938713268738,0.38615632279612466,0.25743754853075007
62_arab,2020-04-20,0.2882034015185768,1.7292204091114627,2.593830613667187,0.7205085037964434,0.7205085037964434,0.7205085037964425,0.7205085037964425,0.43230510227786567,0.28820340151857726
62_arab,2020-04-21,0.32060401667534233,1.9236241000520558,2.8854361500780854,0.8015100416883572,0.8015100416883563,0.8015100416883572,0.8015100416883572,0.48090602501301305,0.3206040166753428
62_arab,2020-04-22,0.3781209172702069,2.268725503621237,3.4030882554318573,0.9453022931755175,0.9453022931755175,0.9453022931755175,0.9453022931755175,0.5671813759053093,0.3781209172702078
62_arab,2020-04-23,0.37095456388674863,2.225727383320489,3.338591074980741,0.9273864097168687,0.9273864097168687,0.9273864097168705,0.9273864097168687,0.5564318458301232,0.3709545638867482
62_arab,2020-04-24,0.3769294669963381,2.2615768019780234,3.392365202967035,0.9423236674908448,0.9423236674908431,0.9423236674908431,0.9423236674908448,0.565394200494505,0.3769294669963372
62_arab,2020-04-25,0.3765004156820009,2.2590024940920017,3.3885037411380026,0.9412510392050013,0.9412510392050013,0.9412510392050013,0.9412510392050013,0.5647506235230013,0.3765004156820009
62_arab,2020-04-26,0.3232421095935756,1.939452657561457,2.909178986342198,0.8081052739839407,0.8081052739839407,0.8081052739839407,0.8081052739839407,0.48486316439036425,0.32324210959357647
62_arab,2020-04-27,0.2897767025095792,1.7386602150574788,2.607990322586218,0.7244417562739489,0.7244417562739489,0.7244417562739489,0.7244417562739489,0.4346650537643697,0.2897767025095801
62_arab,2020-04-28,0.26627336249861244,1.5976401749916747,2.3964602624875013,0.6656834062465293,0.6656834062465293,0.6656834062465329,0.6656834062465293,0.39941004374791866,0.26627336249861155
