taz_id,Orth,Druze,Other,Jewish,Muslim,Christian
72,4.0579804180968906e-05,0.0,0.0,0.966625045303364,0.03333437489245518,0.0
73,0.016938813579088066,0.0,0.0,0.9423429855788212,0.04071820084209088,0.0
74,0.014180200909077187,0.0,0.0,0.9828502354407096,0.002969563650213268,0.0
75,0.011047512909993713,0.0,0.0,0.9231439126853752,0.06580857440463116,0.0
76,0.0019516094754774094,0.0,0.0,0.8854745561983379,0.1125738343261846,0.0
77,2.673548702180432e-05,0.0,0.0,0.6993853704647593,0.3005878940482188,0.0
78,0.009763971653226237,0.0,0.0,0.8931335326130628,0.09710249573371106,0.0
79,6.054608016315947e-06,0.0,0.0,0.5645199213072559,0.4354740240847278,0.0
80,4.874586827498336e-05,0.0,0.0,0.6691374341105479,0.3308138200211769,0.0
81,9.347469733777431e-05,0.0,0.0,0.2250161314333426,0.7748903938693197,0.0
82,0.010376306720787813,0.0,0.0,0.9142997396733,0.07532395360591199,0.0
83,8.138509147612985e-05,0.0,0.0,0.007930629642912402,0.9919879852656116,0.0
84,0.002136991858819947,0.0,0.0,0.18792607181091606,0.8099369363302641,0.0
85,0.00024721805182438203,0.0,0.0,0.5785076327116129,0.42124514923656253,0.0
86,0.0057372673466839965,0.0,0.0,0.4313977584914087,0.5628649741619073,0.0
87,0.013906037058364705,0.0,0.0,0.9825964380166224,0.003497524925012737,0.0
88,0.010393820048270656,0.0,0.0,0.9145422988732362,0.07506388107849317,0.0
89,0.02289451863158343,0.0,0.0,0.9768171557676268,0.00028832560078976703,0.0
90,0.01101206050915633,0.0,0.0,0.9889879394908436,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0
93,6.61710658453525e-05,0.0,0.0,0.9571297671239816,0.04280406181017327,0.0
94,0.008043184986568344,0.0,0.0,0.9914002532293679,0.0005565617840636631,0.0
95,5.039599083357249e-06,0.0,0.0,0.766678684118074,0.2333162762828425,0.0
96,0.007404524298063631,0.0,0.0,0.9126257399635684,0.07996973573836799,0.0
97,1.8741306342214663e-05,0.0,0.0,0.6991660658918871,0.3008151928017708,0.0
98,2.459826235288761e-05,0.0,0.0,0.7154181593747312,0.2845572423629159,0.0
99,5.960436324188154e-05,0.0,0.0,0.7325428661258976,0.2673975295108605,0.0
100,0.038600089482165686,0.0,0.0,0.9592559018314568,0.0021440086863774924,0.0
101,0.0036833646363465264,0.0,0.0,0.7930285333832658,0.2032881019803877,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0
103,0.040879085110578965,0.0,0.0,0.958844665534796,0.0002762493546248811,0.0
104,0.03487159542196905,0.0,0.0,0.9651239324945128,4.4720835183510135e-06,0.0
105,0.010412437481712332,0.0,0.0,0.915192828935159,0.0743947335831287,0.0
106,0.004505958888551236,0.0,0.0,0.97997830132978,0.01551573978166874,0.0
107,0.005091036885489346,0.0,0.0,0.9948970080618268,1.1955052684031854e-05,0.0
108,0.0001542926289227787,0.0,0.0,0.9587708293037568,0.04107487806732036,0.0
109,0.06492487981138897,0.0,0.0,0.9350351908146568,3.992937395416861e-05,0.0
110,0.00923512000576488,0.0,0.0,0.9884061263708996,0.0023587536233356738,0.0
111,0.0009101337370870409,0.0,0.0,0.9234078297473032,0.07568203651561005,0.0
112,0.04078816298048714,0.0,0.0,0.9587084383350516,0.0005033986844612078,0.0
113,0.03285814762725953,0.0,0.0,0.9665137029380824,0.0006281494346583349,0.0
114,0.03020802957171042,0.0,0.0,0.9076052851183912,0.062186685309898265,0.0
115,0.007014744417354922,0.0,0.0,0.99262039827687,0.0003648573057750765,0.0
116,0.006930691272067578,0.0,0.0,0.9000332728371893,0.09303603589074333,0.0
117,0.008663703812896273,0.0,0.0,0.99122641973462,0.0001098764524836986,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.009020396311831729,0.0,0.0,0.9909796036881684,0.0,0.0
120,0.031795812466942235,0.0,0.0,0.9682041875330576,0.0,0.0
121,0.02448514085855756,0.0,0.0,0.9755148591414424,0.0,0.0
122,0.024917498707513048,0.0,0.0,0.9747415003192952,0.00034100097319176203,0.0
123,0.002195836571656049,0.0,0.0,0.945301925826924,0.05250223760142003,0.0
124,0.007196356727614703,0.0,0.0,0.9924699110612938,0.00033373221109157233,0.0
125,0.0010650249770305406,0.0,0.0,0.7992929020344477,0.19964207298852168,0.0
126,0.04235849025734284,0.0,0.0,0.9561165534320256,0.001524956310631549,0.0
127,0.01278753331763796,0.0,0.0,0.9872066434209308,5.823261431373924e-06,0.0
128,0.009805974567670205,0.0,0.0,0.9901938931609068,1.3227142303492995e-07,0.0
129,0.007900113004809521,0.0,0.0,0.9920853310599932,1.4555935197148761e-05,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0
132,2.466457203946916e-06,0.0,0.0,0.9730536008043702,0.026943932738425883,0.0
133,0.0,0.0,0.0,0.980018719678014,0.019981280321985904,0.0
134,2.5304320226811824e-05,0.0,0.0,0.9844211419577296,0.015553553722043704,0.0
135,1.083458800799344e-05,0.0,0.0,0.9699032778270578,0.03008588758493425,0.0
136,1.368415085722841e-05,0.0,0.0,0.9399742715702948,0.06001204427884805,0.0
137,5.294258901124676e-05,0.0,0.0,0.9776749621616688,0.02227209524932014,0.0
138,0.006911533970544662,0.0,0.0,0.9922069283899332,0.000881537639522202,0.0
139,0.0002062687356863301,0.0,0.0,0.9308989735791152,0.06889475768519845,0.0
140,0.00500919793622624,0.0,0.0,0.9948980191411584,9.278292261515488e-05,0.0
141,0.00788347240304537,0.0,0.0,0.9918304700357256,0.000286057561228906,0.0
142,2.4377769840615288e-05,0.0,0.0,0.9810971262236292,0.018878496006530087,0.0
143,0.0021573722352821114,0.0,0.0,0.9792824334249314,0.01856019433978657,0.0
144,0.00039776640181717,0.0,0.0,0.9798674111993942,0.019734822398788567,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0
146,0.00017312920056455742,0.0,0.0,0.9871292238790238,0.012697646920411658,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0070249628550166365,0.0,0.0,0.9929270885343052,4.794861067815221e-05,0.0
150,0.00935835683522054,0.0,0.0,0.983152049003236,0.007489594161543445,0.0
151,0.00016099680630134568,0.0,0.0,0.9346971147475844,0.0651418884461143,0.0
152,0.0188642410798657,0.0,0.0,0.9808616310498476,0.00027412787028655066,0.0
153,8.940292403103303e-06,0.0,0.0,0.9799889512512024,0.020002108456394538,0.0
154,0.0,0.0,0.0,0.9798668573289872,0.020133142671012717,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0
156,0.00016897124435815856,0.0,0.0,0.9945412456204664,0.005289783135175391,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0039922659457733815,0.0,0.0,0.9959577091624326,5.002489179396429e-05,0.0
163,8.726631470254605e-06,0.0,0.0,0.9879632982416322,0.012027975126897569,0.0
164,1.169343154738925e-06,0.0,0.0,0.9690221097630852,0.030976720893760138,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0
167,0.003606640393693264,0.0,0.0,0.9769498676608064,0.019443491945500258,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0036156783083075477,0.0,0.0,0.976996643732398,0.01938767795929437,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0
174,0.011805213182877932,0.0,0.0,0.9880619110829362,0.00013287573418601867,0.0
175,0.011991201530758805,0.0,0.0,0.988002659073496,6.139395745283604e-06,0.0
176,0.012384862700687862,0.0,0.0,0.9873784652593868,0.000236672039925256,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0
179,6.059026947520751e-05,0.0,0.0,0.992979231718295,0.006960178012229768,0.0
180,0.009995891065838213,0.0,0.0,0.9900036952111408,4.137230208907878e-07,0.0
181,0.014951086695575738,0.0,0.0,0.9850489133044243,0.0,0.0
182,0.007937574607310864,0.0,0.0,0.9918303586271912,0.00023206676549785283,0.0
183,0.00019243876034688475,0.0,0.0,0.9918777694850208,0.00792979175463213,0.0
184,0.005017767502855662,0.0,0.0,0.9949777487022418,4.483794902503503e-06,0.0
185,0.004701801944808454,0.0,0.0,0.9952226472483476,7.555080684381105e-05,0.0
186,0.00795395494842438,0.0,0.0,0.9919963620996722,4.968295190328726e-05,0.0
187,1.182901669079085e-05,0.0,0.0,0.9912033506986958,0.008784820284613566,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0014373786907708294,0.0,0.0,0.9725179435463094,0.026044677762919684,0.0
190,0.004434623495520284,0.0,0.0,0.9675462870285,0.02801908947597988,0.0
191,0.00361089151518313,0.0,0.0,0.9728498829337244,0.023539225551092224,0.0
192,0.007927055839168879,0.0,0.0,0.99173724307145,0.00033570108938107924,0.0
193,3.337289728164961e-05,0.0,0.0,0.9736306690933468,0.026335958009371527,0.0
194,1.2061805897240844e-05,0.0,0.0,0.9596326291830928,0.04035530901101002,0.0
195,0.004966050949823785,0.0,0.0,0.9566111016015882,0.038422847448587975,0.0
196,0.01134626003384545,0.0,0.0,0.9884359161175464,0.00021782384860830032,0.0
197,0.014664028176767447,0.0,0.0,0.9853019922258556,3.397959737696279e-05,0.0
198,0.013968022202511476,0.0,0.0,0.9573793559796356,0.02865262181785292,0.0
199,9.058378846483835e-05,0.0,0.0,0.9669904463722456,0.03291896983928972,0.0
200,0.009969064098038171,0.0,0.0,0.989558486611078,0.00047244929088396487,0.0
201,0.23190221935328484,0.0,0.0,0.7680977806467151,0.0,0.0
202,0.06557326764803068,0.0,0.0,0.9344253633150132,1.3690369561681324e-06,0.0
203,0.04930958721398136,0.0,0.0,0.9506904127860188,0.0,0.0
204,0.008579286722066018,0.0,0.0,0.991420713277934,0.0,0.0
205,0.009139591035675534,0.0,0.0,0.9907489025859788,0.00011150637834564695,0.0
206,0.0002165548863265496,0.0,0.0,0.9626149779028158,0.03716846721085765,0.0
207,0.004717211422778516,0.0,0.0,0.9952126539123104,7.013466491103239e-05,0.0
208,0.0004860696070146392,0.0,0.0,0.9846761034993056,0.01483782689367986,0.0
209,0.008138705328219517,0.0,0.0,0.9791982297808118,0.01266306489096864,0.0
210,0.037363058068650534,0.0,0.0,0.9624497182655684,0.00018722366578104166,0.0
211,0.03675031839423777,0.0,0.0,0.9631612508171165,8.843078864590251e-05,0.0
212,0.00829736446944806,0.0,0.0,0.9742363144852998,0.017466321045252118,0.0
213,0.008378007600850838,0.0,0.0,0.9739925117877916,0.01762948061135754,0.0
214,0.008364381073771781,0.0,0.0,0.9739961207581788,0.01763949816804938,0.0
215,0.0070090569835026244,0.0,0.0,0.9928689960728851,0.00012194694361224134,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.008218085067264505,0.0,0.0,0.9741981734270976,0.01758374150563772,0.0
218,0.0005920276627780952,0.0,0.0,0.9943929302552758,0.005015042081946308,0.0
219,0.007084051767673603,0.0,0.0,0.966533672866845,0.02638227536548127,0.0
220,0.008489568531009288,0.0,0.0,0.9698120687281928,0.021698362740798092,0.0
221,0.0002682650244491118,0.0,0.0,0.9957795058847396,0.003952229090811401,0.0
222,0.014743148037891368,0.0,0.0,0.9850093622986908,0.00024748966341791803,0.0
223,0.0324819910649664,0.0,0.0,0.9673161994115954,0.00020180952343814087,0.0
224,0.007823644302752559,0.0,0.0,0.9710267664220916,0.021149589275155763,0.0
225,0.046971346675456535,0.0,0.0,0.9427513817464288,0.010277271578114791,0.0
226,0.00020854138171930424,0.0,0.0,0.995799904615042,0.003991554003238843,0.0
227,0.005991805956245313,0.0,0.0,0.9939116138225856,9.658022116878549e-05,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0
229,0.02792001868643561,0.0,0.0,0.972057204661284,2.277665228014021e-05,0.0
230,0.0166277268978266,0.0,0.0,0.9740739438976884,0.009298329204485105,0.0
231,0.027407042740296338,0.0,0.0,0.9722090442036756,0.0003839130560280227,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0
233,0.01614689024360107,0.0,0.0,0.9745553744916622,0.009297735264736864,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0
235,0.3729601126607405,0.0,0.0,0.6270390744661065,8.128731530308436e-07,0.0
236,0.4510624374243222,0.0,0.0,0.5489363465471399,1.2160285378911563e-06,0.0
237,0.6197827518462588,0.0,0.0,0.3802153198432859,1.9283104553944316e-06,0.0
238,0.2915597004855116,0.0,0.0,0.7084402995144884,0.0,0.0
239,0.16737714795076872,0.0,0.0,0.8326212437378051,1.608311426251536e-06,0.0
240,0.3233755457993588,0.0,0.0,0.6764853676627814,0.00013908653785972336,0.0
241,0.5081137050788591,0.0,0.0,0.4918860831420854,2.1177905552836784e-07,0.0
242,0.7175686120800838,0.0,0.0,0.28243133970556783,4.821434834825162e-08,0.0
243,0.7501707579051633,0.0,0.0,0.24982924209483665,0.0,0.0
244,0.5177850955169822,0.0,0.0,0.4822149044830179,0.0,0.0
245,0.8344715925846584,0.0,0.0,0.16552840741534158,0.0,0.0
246,0.8601907878288414,0.0,0.0,0.13980921217115858,0.0,0.0
247,0.7044570556929142,0.0,0.0,0.2955286819376037,1.4262369482386386e-05,0.0
248,0.618120668506856,0.0,0.0,0.3799123971442601,0.0019669343488839413,0.0
249,0.7923416474635943,0.0,0.0,0.20764199622080398,1.6356315601670486e-05,0.0
250,0.628933404236807,0.0,0.0,0.3710363397025798,3.0256060613099487e-05,0.0
251,0.6304602669864992,0.0,0.0,0.3692023214492994,0.00033741156420135173,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0
255,0.009631975035560814,0.0,0.0,0.9902289897193431,0.00013903524509587838,0.0
256,0.005049737029945743,0.0,0.0,0.9948766071190784,7.365585097574541e-05,0.0
257,0.013309417186772641,0.0,0.0,0.972326777110578,0.01436380570264921,0.0
258,0.011080732956089369,0.0,0.0,0.9888707750403356,4.849200357518693e-05,0.0
259,0.008396571909672985,0.0,0.0,0.9911463402561098,0.00045708783421722043,0.0
260,0.011991290239983259,0.0,0.0,0.988005026287364,3.683472652628705e-06,0.0
261,0.001436997562738397,0.0,0.0,0.9931120822000712,0.005450920237190382,0.0
262,0.04718738281739522,0.0,0.0,0.9522357754184524,0.0005768417641524276,0.0
263,0.011139158437413364,0.0,0.0,0.9888236071764046,3.7234386181900826e-05,0.0
264,0.006993492750971926,0.0,0.0,0.9930064076609548,9.958807317553935e-08,0.0
265,0.010938186757202685,0.0,0.0,0.9890081275052968,5.368573750038987e-05,0.0
266,0.012945061820163287,0.0,0.0,0.9870346053746106,2.0332805226058152e-05,0.0
267,0.0002066940777390833,0.0,0.0,0.9721106585401914,0.02768264738206946,0.0
268,0.00033798656712290986,0.0,0.0,0.9718822332566854,0.02777978017619171,0.0
269,6.475664605333697e-05,0.0,0.0,0.9692090565139564,0.030726186839990375,0.0
270,0.0,0.0,0.0,0.9742149644513928,0.025785035548607213,0.0
271,0.0,0.0,0.0,0.9686149997111452,0.031385000288854784,0.0
272,0.0,0.0,0.0,0.9851543944605512,0.014845605539448725,0.0
273,0.00020886913945990915,0.0,0.0,0.9948340557214546,0.004957075139085511,0.0
274,0.01326747103105348,0.0,0.0,0.9865561684906404,0.00017636047830607205,0.0
275,0.07212300288521206,0.0,0.0,0.9264874523882596,0.001389544726528371,0.0
276,0.0008671522637551343,0.0,0.0,0.9937200096864988,0.005412838049746088,0.0
277,3.618916138736899e-06,0.0,0.0,0.9900089155421004,0.009987465541760736,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0008435956639766881,0.0,0.0,0.9955941759706616,0.0035622283653616283,0.0
280,6.3282498033314814e-06,0.0,0.0,0.990978484781945,0.0090151869682517,0.0
281,0.009796543795942905,0.0,0.0,0.9900241926572404,0.00017926354681679194,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0
283,2.044889047686956e-05,0.0,0.0,0.9762610606829892,0.023718490426533977,0.0
284,0.0,0.0,0.0,0.9780542433641158,0.02194575663588416,0.0
285,0.0,0.0,0.0,0.9952807647562056,0.004719235243794359,0.0
286,0.0,0.0,0.0,0.995939408120407,0.004060591879592951,0.0
287,0.0,0.0,0.0,0.9940944390458958,0.00590556095410419,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0002390791118249836,0.0,0.0,0.9616735984283664,0.03808732245980845,0.0
290,6.912253908085826e-05,0.0,0.0,0.9996941296715124,0.0002367477894069125,0.0
291,0.000474971181592816,0.0,0.0,0.9258434778679284,0.07368155095047885,0.0
292,0.00024264748267533129,0.0,0.0,0.9993486830728188,0.0004086694445058208,0.0
293,1.5694902902235584e-06,0.0,0.0,0.7970082751224745,0.20299015538723525,0.0
294,0.004973705049105865,0.0,0.0,0.9471427645371776,0.0478835304137166,0.0
295,0.010046047205463432,0.0,0.0,0.9473883616078248,0.04256559118671181,0.0
296,0.008675193025682216,0.0,0.0,0.9676073886211538,0.023717418353163967,0.0
297,1.9161109008089317e-05,0.0,0.0,0.8571994882528385,0.14278135063815334,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0
299,0.005215021963009301,0.0,0.0,0.9163342198261012,0.07845075821088959,0.0
300,5.931102186309437e-05,0.0,0.0,0.8598377915399795,0.1401028974381574,0.0
301,0.01172606686646602,0.0,0.0,0.8936431625988387,0.09463077053469524,0.0
302,0.005702517537374585,0.0,0.0,0.994123114711764,0.00017436775086143426,0.0
303,0.011681856084701677,0.0,0.0,0.9883181439152984,0.0,0.0
304,0.02655217689119833,0.0,0.0,0.9734478231088016,0.0,0.0
305,0.0071833438086444075,0.0,0.0,0.9928166561913556,0.0,0.0
306,0.014651836437390384,0.0,0.0,0.9848502051809208,0.0004979583816886426,0.0
307,0.003849382324464049,0.0,0.0,0.9207010146606762,0.07544960301485963,0.0
308,0.0025934475045342525,0.0,0.0,0.9041100603719732,0.09329649212349254,0.0
309,6.522396466353348e-05,0.0,0.0,0.9142544531319716,0.08568032290336475,0.0
310,0.005552267899968461,0.0,0.0,0.9624822627888914,0.03196546931114008,0.0
311,6.157742367589305e-06,0.0,0.0,0.8938995887593855,0.10609425349824687,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0
313,0.002878738619685345,0.0,0.0,0.9528850821138296,0.04423617926648482,0.0
314,0.015346333999756585,0.0,0.0,0.9844759159456068,0.00017775005463655096,0.0
315,0.0037434214007729593,0.0,0.0,0.9605776322240264,0.03567894637520086,0.0
316,0.012006190141603264,0.0,0.0,0.9879330856169152,6.072424148168395e-05,0.0
317,0.01868176260166536,0.0,0.0,0.970541025383726,0.010777212014608377,0.0
318,0.012778783534503816,0.0,0.0,0.9872099398171724,1.1276648323805491e-05,0.0
319,0.01573508343573078,0.0,0.0,0.984116090586475,0.00014882597779422075,0.0
320,3.88536686139174e-05,0.0,0.0,0.9755725758743315,0.024388570457054545,0.0
321,0.004552449664500046,0.0,0.0,0.9702642681639088,0.025183282171591177,0.0
322,0.005363108378560304,0.0,0.0,0.9470353951721818,0.047601496449257916,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0
325,0.015927080662913408,0.0,0.0,0.9680876601724862,0.015985259164600498,0.0
326,0.08547722321905805,0.0,0.0,0.914417581590909,0.00010519519003284838,0.0
327,0.01965775123928383,0.0,0.0,0.9802690723959929,7.317636472309537e-05,0.0
328,0.004627471780099904,0.0,0.0,0.9365975244379596,0.05877500378194049,0.0
329,0.009953192050159852,0.0,0.0,0.9493447307694268,0.0407020771804134,0.0
330,0.011657440822973273,0.0,0.0,0.988165741888444,0.00017681728858289026,0.0
331,5.084567199372518e-05,0.0,0.0,0.9511792906580774,0.048769863669928915,0.0
332,0.018930651298703367,0.0,0.0,0.978659099864554,0.0024102488367425995,0.0
333,0.004033064346333903,0.0,0.0,0.9959664245364992,5.111171671101353e-07,0.0
334,0.005726215012459516,0.0,0.0,0.987474817083514,0.006798967904026359,0.0
335,4.728889176205525e-05,0.0,0.0,0.9136956266661904,0.08625708444204758,0.0
336,0.021787188679138328,0.0,0.0,0.9735282641991824,0.004684547121679176,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0
339,0.00028532816243478866,0.0,0.0,0.9786936428965182,0.02102102894104697,0.0
340,6.883862118771763e-05,0.0,0.0,0.9832408930498294,0.016690268328982887,0.0
341,0.010757188040075926,0.0,0.0,0.9795886995620601,0.009654112397864052,0.0
342,0.00018280045796148576,0.0,0.0,0.9879592366050252,0.011857962937013272,0.0
343,0.031441438719666565,0.0,0.0,0.968393066288214,0.00016549499211944362,0.0
344,0.0036924656178980455,0.0,0.0,0.991190897697912,0.005116636684189771,0.0
345,0.011390368773760923,0.0,0.0,0.9694258522388522,0.019183778987386803,0.0
346,0.011567088233993468,0.0,0.0,0.9691020025163496,0.019330909249656792,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0
351,0.009892871555044388,0.0,0.0,0.989971635509756,0.0001354929351995537,0.0
352,1.732418069941259e-05,0.0,0.0,0.978022034078846,0.02196064174045471,0.0
353,1.1525678982880772e-06,0.0,0.0,0.9783899506823208,0.021608896749780858,0.0
354,0.0040198156018635,0.0,0.0,0.9959359465667692,4.423783136723205e-05,0.0
355,0.003970523147895479,0.0,0.0,0.9959190314731956,0.00011044537890913401,0.0
356,9.756596077621354e-06,0.0,0.0,0.9979580170670154,0.002032226336907077,0.0
357,1.833349040385968e-06,0.0,0.0,0.9920076626225424,0.00799050402841727,0.0
