0.781800714
2.94105921
5.844889043
8.525349097
12.02483762
17.497441
24.38473153
33.09622265
41.99385742
39.83459892
75.79742365
93.14595037
114.9991361
143.6279275
172.5917768
219.0158361
274.5609032
341.4606921
