,,11,11,11,11,11,11,11,11,11,11_betshemesh,11_betshemesh,11_betshemesh,11_betshemesh,11_betshemesh,11_betshemesh,11_betshemesh,11_betshemesh,11_betshemesh,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,41,41,41,41,41,41,41,41,41,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,44,51,51,51,51,51,51,51,51,51,51_tlv,51_tlv,51_tlv,51_tlv,51_tlv,51_tlv,51_tlv,51_tlv,51_tlv,51_bb,51_bb,51_bb,51_bb,51_bb,51_bb,51_bb,51_bb,51_bb,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,62,62_arab,62_arab,62_arab,62_arab,62_arab,62_arab,62_arab,62_arab,62_arab,71,71,71,71,71,71,71,71,71
age,,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+,0-4,10-19,20-29,30-39,40-49,5-9,50-59,60-69,70+
area,age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0-4,133.36188934124277,26.94807628360176,50.72403302195475,87.56417367765343,49.8810534224753,60.70207310434512,60.007946820107804,45.210405318737735,19.089378470815248,0.2784807236830414,0.06925915327983469,0.16944660540848913,0.26751823528766566,0.16674533270031497,0.1290293924197588,0.2630930148682873,0.26337063621845724,0.1415221382327666,0.05918819429751705,0.010843301959643198,0.019081376583157103,0.031025224415750403,0.014724516440160746,0.025840832303561604,0.016898497181432087,0.012700444518688967,0.00660500282911283,0.06787008316170519,0.01264943757438676,0.022368721214421006,0.036535821509442325,0.01746772162754026,0.02991602861283172,0.01969246340796993,0.014950273102927384,0.007709401530168517,0.00544713353364411,0.0008746783162232188,0.0016087346520660838,0.0026727476458814825,0.0011715955034939766,0.0022692709212185154,0.0014206112980206984,0.0011988411656043934,0.0006087440511287537,0.002967564294125842,0.00045249130434902516,0.0008294203964779899,0.0013123138111973535,0.0005907802581712873,0.0011970426407110798,0.0007296584710476158,0.0006427960507919332,0.0003327259772178686,0.3078013749767804,0.049277197254371394,0.09033484122117115,0.1419291197152366,0.06233401313619467,0.12256400412685478,0.0772217268469902,0.05910775735208314,0.031836293423448465,0.003778648938476246,0.0007432280315738094,0.001107640674815811,0.0014272721160307714,0.000708589977522391,0.0016827977067745785,0.0007902370456587267,0.00046288852139002166,0.00018188831151219454,0.00811663377974634,0.0013972417969660466,0.0026748727415491337,0.003786717209998153,0.0017377921584797859,0.003366474169917609,0.002136496414154736,0.0017455490284860587,0.0008324071065895405,0.007432228235489787,0.0013275349674726027,0.0026483664145044283,0.0034566459045804413,0.0014512777231162836,0.003029291144946832,0.001870509968527739,0.0013166440511826816,0.0005666516573266284,0.003449074570155108,0.0006628153649680213,0.0013343291656668168,0.0016194366051441385,0.0006922053304921868,0.0014669345213624517,0.000907910485004507,0.000595236414145179,0.0002711032802285652,0.01708601492015812,0.0032979893337485877,0.00728199366681755,0.008791283567117298,0.0038478814838580665,0.007062557505324648,0.005580636800680127,0.004112565116801061,0.002059169424096094,0.006492264784812937,0.0012396743894698204,0.002213685322803153,0.002773480674081623,0.001192852989654767,0.0027927965606836355,0.0015434027746258922,0.0009568423641604708,0.00045982647798308154,0.003439790387892536,0.0007049873309563048,0.0011870307305000879,0.0011926263063648127,0.0005778070444935043,0.0014998345978912034,0.000761906717719658,0.00045111517115380145,0.0001669229849826573,0.028482297038066998,0.0077070662661646045,0.007731009027802341,0.0066531381126978505,0.004708445563584191,0.01513161324005035,0.006628123993474929,0.004098299032841471,0.0014722223395283898,0.09298080397765232,0.02342170062463502,0.046873742266466005,0.08697852533756224,0.06469064082038906,0.04805982486244712,0.07828317678013187,0.05010476264172174,0.02308990331165993,0.005326889589103539,0.0010928537450778247,0.0019197080668401137,0.002782467518409083,0.001396353695152396,0.0024337225118171643,0.001544341146704421,0.0010803171606951468,0.0004734929730235455,0.007049624294640165,0.0014782027010874163,0.0023708004860195863,0.003353912523271761,0.0017202074227907623,0.0032239712945083643,0.0018602852766478194,0.0013285097336008988,0.0006108657389417423,0.03729003101735635,0.007820805760835789,0.01871037939226564,0.039282110199027845,0.02354771174390752,0.017512828064595688,0.045410602714131,0.05705383925139047,0.03662388664425825,0.008553399478676922,0.0020911242629540507,0.0047448520345317845,0.0068300863873230885,0.004180801004123421,0.0037390516219394645,0.006063276954475737,0.005223239749701834,0.0034728542232830488
11,10-19,13.182760870461959,227.7755380856773,52.48465535312226,47.791149995596754,53.011936276526626,64.42008170693086,25.53972384335042,17.80540864469958,10.771877061863671,0.027527690298036357,0.5854050856785039,0.17532806750148924,0.14600724899494982,0.17721143289917873,0.1369324567875676,0.11197388514214246,0.10372439198063518,0.07985902091606094,0.0058507255381039895,0.09165177181816635,0.019743687833273633,0.016933079950694204,0.015648729801619635,0.02742358610238928,0.0071920966180564865,0.005001870764712392,0.003727113409021673,0.006708926223216241,0.10691792689262924,0.023145135622808524,0.019940677250012286,0.018564117681565167,0.031748388630363764,0.00838122455251722,0.005887930445895745,0.0043503105997129065,0.0005384466218813362,0.00739311860456815,0.0016645735509983627,0.0014587436651309139,0.0012451330096630055,0.0024082640128084,0.0006046202571962458,0.00047214477957416724,0.00034350600209037316,0.0002933423532796634,0.003824631088413031,0.000858209433645695,0.0007162402562388535,0.0006278617481140615,0.0012703616330982965,0.00031054679984939915,0.00025315513716055724,0.0001877527509530418,0.03042602307122111,0.4165098837425562,0.09347034778997305,0.07746268324330581,0.06624653060649308,0.1300710627560992,0.03286600663560623,0.023278662650905207,0.01796478808291761,0.000373517693963506,0.006282050081441166,0.0011460866892749944,0.0007789826925434343,0.0007530660272238166,0.0017858692499728547,0.000336329386129674,0.0001823013800071857,0.00010263710437690576,0.000802325482340176,0.011810026763706453,0.0027677171074489085,0.002066730748126888,0.0018468681161747313,0.0035726710802376355,0.0009093050387709026,0.0006874570918449879,0.00046971602723015445,0.0007346723119110564,0.011220837745944269,0.002740290750419759,0.0018865830164240763,0.0015423700362895275,0.003214835558187686,0.00079609969302307,0.0005185395973701686,0.0003197538358284256,0.00034093942060466043,0.005602371197788046,0.0013806434980698473,0.0008838630509974747,0.0007356529654562155,0.0015567844208952103,0.00038641187193106156,0.0002344245206239716,0.00015297989979897779,0.0016889446455369984,0.027875878307221665,0.007534750395756475,0.004798144423272846,0.004089401366371306,0.007495139923324041,0.0023751507977215107,0.001619669232477122,0.0011619613451440177,0.000641757361032244,0.010478206241547043,0.0022905219539089256,0.0015137221689873624,0.001267724763935124,0.0029638556548276596,0.0006568810087966159,0.00037683734932976925,0.0002594738376734578,0.0003400216834966318,0.005958824925468689,0.0012282323599327465,0.0006509166968901696,0.0006140742450522574,0.0015916996307020195,0.0003242718372499493,0.00017766463077666754,9.4192373826182e-05,0.0028154618440771194,0.06514309768767601,0.007999351001535284,0.003631178233416127,0.00500398045053623,0.016058426202447847,0.00282096731121804,0.0016140507591883009,0.0008307550753092623,0.009191109322426356,0.19796925043975158,0.04850072167766562,0.04747151233454825,0.06875107668261343,0.05100349438045823,0.03331776577089624,0.01973297446886152,0.01302931890756826,0.0005265605637666119,0.009237221507552408,0.0019863407987117726,0.0015186270474005566,0.0014839985932125085,0.0025827882812792468,0.0006572803852961948,0.0004254659602462444,0.0002671856552513593,0.0006968520899178671,0.012494339562366943,0.0024530905570126042,0.001830512751274861,0.0018281796398129622,0.003421439888156998,0.0007917480059410353,0.0005232127101815908,0.0003447032417134498,0.003686102260414609,0.06610446778057896,0.01935981339465226,0.021439558461160944,0.025025730388115314,0.018585490694879248,0.01932701107664595,0.022469759239229285,0.0206663619280598,0.0008454995689841436,0.017674989085889332,0.004909545020329393,0.0037277538211126157,0.0044432172379817204,0.003968068941858444,0.0025805651952612984,0.0020570910067495957,0.0019596844813031477
11,20-29,15.127013547581479,51.0393178119289,145.63944160996823,74.14934179188612,45.44697199014023,12.789348670028142,34.408157292613815,12.212699609301286,7.58739663295093,0.03158759748157603,0.13117596589948927,0.48651709109399116,0.22653444018018065,0.1519228232919259,0.02718526409306535,0.15085578357336227,0.07114438464707812,0.0562503696365475,0.0067136167717634235,0.020537077638662932,0.054786673400312944,0.02627215986577099,0.013415608538909187,0.0054444172555009355,0.009689485807114337,0.0034307746793648063,0.002625270189014269,0.007698388741596006,0.023957875794427222,0.0642253360608624,0.03093853345460569,0.015914961715317255,0.006303022305257245,0.011291527444718761,0.004038521512820767,0.00306423214886206,0.0006178591437624271,0.0016566297384309218,0.004619017898756227,0.0022632826919315933,0.0010674487481267543,0.0004781137703210024,0.0008145690626692343,0.0003238433040263628,0.0002419556284100412,0.0003366057987203254,0.0008570128437649422,0.002381441620596078,0.0011112673281529325,0.0005382639700496114,0.00025220548363527574,0.0004183813106780341,0.00017363867948145685,0.00013224757228726838,0.03491338936661299,0.09333039230994851,0.2593704610925178,0.1201855777995235,0.056792949520132516,0.02582306835680229,0.04427842418478075,0.015966795255013547,0.012653873770485033,0.00042860575810849474,0.0014076645513028032,0.0031802709637627014,0.0012086140200578699,0.0006456012183263981,0.0003545494496714858,0.00045311666214789965,0.00012504020754680112,7.229458855617821e-05,0.0009206560416432997,0.0026463584036555627,0.007680126150227949,0.003206592112740131,0.0015833144276686567,0.0007092840449404344,0.0012250528233155352,0.00047152565405938986,0.0003308542961436805,0.0008430250783212538,0.002514334544633656,0.007604020871527983,0.002927087733115546,0.001322269148443081,0.0006382427929464002,0.001072537965803859,0.00035566543091360505,0.0002252252939208717,0.0003912226949323818,0.0012553639713354322,0.0038311416311770444,0.0013713389083893014,0.000630673053350746,0.00030906913240928994,0.0005205898290321184,0.00016079138134733465,0.00010775458817231578,0.0019380377741205343,0.00624635035072893,0.020908146065270476,0.007444458876609379,0.003505831373230025,0.0014880136018164338,0.003199899996685239,0.0011109283812230307,0.0008184517468155666,0.0007364066139094507,0.002347927714081801,0.006355959396479573,0.002348583419661182,0.0010868165904605518,0.0005884156364419404,0.0008849768780522473,0.0002584720991674525,0.00018276581797173192,0.0003901696058410539,0.0013352371449222103,0.0034082166275910854,0.001009915949714573,0.0005264439855428157,0.00031600086519003906,0.00043687224067483953,0.00012185986910886055,6.634636618242102e-05,0.003230698779758786,0.014597086649770913,0.022197364263275725,0.005633877317487379,0.004289897244810273,0.0031880867945705397,0.003800522180939089,0.0011070746799175188,0.00058515969176108,0.010546655332963934,0.044360406631475696,0.1345844414008426,0.07365341478069622,0.05894008926571201,0.010125747371588962,0.04488705251141322,0.013534813740877413,0.009177472954915392,0.0006042200765066715,0.002069851258767801,0.005511888433392778,0.0023561934793885817,0.0012722274875479288,0.0005127621542055437,0.0008855149343562534,0.00029182638096975717,0.00018819779778253554,0.000799626960424311,0.0027996973385874847,0.0068070703053735165,0.002840093106384573,0.001567292853634437,0.0006792600463043822,0.0010666751955356567,0.00035887071107005165,0.00024279892914888157,0.004229745148150331,0.014812507823260141,0.05372146189205387,0.03326409070194412,0.021454482666860952,0.0036897860791567563,0.026038137342446876,0.01541196977603316,0.01455678374416735,0.0009701976361533782,0.003960563073887899,0.013623475099703346,0.005783717115473387,0.0038091566455397945,0.0007877825656138101,0.0034766426484095932,0.0014109552347683204,0.0013803447021993012
11,30-39,18.37697355946675,16.933845712489713,50.22904298651367,98.36087961612458,56.81218798179153,17.889397789914707,44.64138907985994,28.388490104622097,10.253949542023667,0.038374028151697506,0.04352161554968116,0.16779306218214085,0.3005033660582969,0.18991513884484781,0.038026018050820794,0.1957213713066594,0.16537552909389505,0.07601928301315265,0.00815600234078024,0.006813800008064754,0.01889517113559197,0.034850649936523835,0.016770535875701247,0.007615504786899959,0.012571208106864388,0.007974855367944974,0.0035479083741878433,0.009352347435255993,0.007948753817532463,0.02215043624283948,0.04104070637833919,0.019894918343289814,0.00881649849469652,0.01464970837231706,0.009387566358931761,0.0041411413373361634,0.0007506029602394479,0.0005496372913267045,0.0015930358289441755,0.0030022987530106725,0.0013343925081006937,0.0006687727144504777,0.001056827721106705,0.0007527756127563102,0.0003269897337843886,0.0004089238000342505,0.00028434007138210065,0.0008213265047468159,0.0014741227534098473,0.0006728710959427237,0.00035277826400359946,0.0005428109013477795,0.0004036241037554679,0.00017872532554837214,0.04241434908770836,0.030965195684755493,0.08945330945814517,0.15942905039821806,0.07099552693803594,0.03612061520174184,0.05744714385795349,0.037114906908400726,0.017101014937086056,0.0005206894711517137,0.00046703551984253813,0.0010968317729162765,0.0016032554741070022,0.0008070508588512849,0.0004959342578744941,0.0005878767944906483,0.00029065667773559055,9.770216308411188e-05,0.0011184541933161184,0.0008780098721652621,0.0026487700191459933,0.0042536213155402545,0.0019792640292627087,0.000992127492443386,0.0015893922846240088,0.0010960640802256075,0.0004471313973076958,0.0010241446221719013,0.0008342069422890728,0.0026225223538634077,0.0038828520548555728,0.0016529374815151448,0.0008927568951436834,0.001391518418937523,0.0008267463287443201,0.0003043796062304793,0.0004752748517095874,0.0004165051712083057,0.0013213081260992886,0.0018191139398050307,0.0007883895118422051,0.00043231761029480486,0.0006754169632277668,0.00037376048574967605,0.00014562440366462548,0.0023544150879639464,0.0020724166709116566,0.007210932394902131,0.009875253180595216,0.004382557127273904,0.0020813935038053316,0.00415157311546389,0.0025823593772235738,0.0011060925532719844,0.0008946197364247136,0.000778996416073714,0.0021920830938180194,0.003115452213427445,0.0013586037910813978,0.000823060005454722,0.0011481753237709935,0.0006008198731055113,0.0002469979580809061,0.0004739955119161627,0.00044300552536800193,0.0011754471014320763,0.0013396777200138173,0.0006580952120425242,0.0004420135321347354,0.0005668011660229833,0.0002832639628434578,8.966346746348754e-05,0.003924797572731791,0.004843027371366865,0.0076555660433888,0.007473473333758303,0.0053626993839678855,0.0044594102739964605,0.004930824628099445,0.002573401426493796,0.0007908111627229653,0.012812549257330086,0.014717913832797087,0.04641632525990243,0.09770302054593966,0.0736796157014304,0.01416362375630968,0.05823678259690615,0.031461751966630445,0.012402850299706732,0.0007340336104767588,0.0006867360961392897,0.0019009746123525649,0.0031255471401068903,0.0015903815812823806,0.0007172379442350736,0.0011488734018636313,0.0006783520919582826,0.0002543389802506682,0.0009714226448553513,0.0009288847266337868,0.002347665050079573,0.003767451596802266,0.001959235837373626,0.000950130728675195,0.001383912018908515,0.0008341970208037993,0.00032812940838466807,0.0051384838458923,0.00491449989630366,0.01852779431756377,0.04412561382212843,0.026819742855172597,0.005161173773017456,0.03378206540193078,0.03582521190862925,0.019672693181559644,0.0011786395411735673,0.0013140372344891853,0.0046985494371866755,0.007672239418193308,0.004761736897354721,0.001101929117098191,0.004510621008832799,0.003279773514594521,0.001865460000533342
11,40-49,6.8601751108421105,13.91784477735891,24.537889201547863,49.520382036594164,50.030674028559105,9.835736777772578,29.16478185521965,18.06869593323649,9.233429238223286,0.014325130956800953,0.03577020246697965,0.08197025712234415,0.15129024413533076,0.16724549330295826,0.02090701479429091,0.12786723747219644,0.10525815705531943,0.06845349370657106,0.0030446582556771205,0.005600228823761332,0.009230667920428605,0.017545771304767272,0.014768683331653765,0.004187066629824892,0.008212928621853246,0.005075833065580179,0.0031948041856950716,0.0034912571918154804,0.006533041795949521,0.010820929844088008,0.02066219280306105,0.017520116894229602,0.0048473827634572695,0.009570839029154881,0.005974994847119432,0.0037289958710123093,0.0002802021632831085,0.0004517441952887829,0.0007782297718716958,0.0015115255355311612,0.0011751097602566225,0.0003676966916795651,0.0006904388635731641,0.0004791263502469609,0.0002944462088632202,0.00015265238675716652,0.0002336977107663389,0.00040123437703527663,0.0007421560502771752,0.0005925523318189963,0.00019396036615693758,0.0003546251999041248,0.00025689852384559324,0.00016093775766753285,0.015833393948818896,0.025450142534551728,0.043699725610641005,0.0802655233896153,0.06252098699069773,0.019859408770921926,0.037530942772085706,0.02362288255017423,0.015399043137111145,0.0001943748212355908,0.00038385420423946257,0.0005358241948544232,0.0008071687025359255,0.0007107154270593897,0.00027266869890295883,0.00038406731561139274,0.0001849970573149299,8.797839364835215e-05,0.0004175220470756813,0.0007216320097195571,0.0012939769779734245,0.0021415114769878767,0.00174300474919629,0.000545479785304233,0.001038370001894525,0.0006976224700909524,0.0004026308204763917,0.0003823160230487019,0.0006856305963866901,0.0012811544700336193,0.0019548454415865306,0.0014556309000768716,0.0004908450206258535,0.0009090965127279666,0.0005262072048547772,0.00027408634538031267,0.00017742141805649397,0.00034232355840876547,0.0006454853700484478,0.000915843957667002,0.000694281633496566,0.00023769174732380063,0.0004412584106335459,0.0002378909390383574,0.00013113119204314095,0.0008789096711041947,0.0017033091023432145,0.0035226842803568596,0.004971756170946232,0.0038594233884541337,0.0011443671203921859,0.002712275015723566,0.0016436191641554668,0.0009960091260159444,0.0003339640245783232,0.0006402533355454082,0.0010708763073812694,0.0015684933321843603,0.0011964310092641248,0.0004525251023557961,0.0007501174031440394,0.00038240961593169346,0.0002224155832422394,0.00017694383696944708,0.0003641040695815853,0.0005742293506361474,0.0006744688819366977,0.0005795402043661396,0.00024302264421341963,0.0003702983420334981,0.00018029174480923567,8.073974605442204e-05,0.001465137800651515,0.003980460454855199,0.003739896684837177,0.003762565524752998,0.00472256877130736,0.002451820131354628,0.0032213698455396734,0.0016379176109088953,0.0007121059921227693,0.004782960112400845,0.01209658122846428,0.022675300556220027,0.04918917889354648,0.0648846834923735,0.007787275833566931,0.038046823707707726,0.02002476453368664,0.011168461491377431,0.00027401677914044696,0.0005644250308733208,0.0009286640086968588,0.001573575684312041,0.0014005421248635044,0.0003943432702080099,0.0007505734663559898,0.000431757294597132,0.0002290259930616883,0.00036263476294289617,0.0007634458032066096,0.0011468811957390088,0.0018967463803306682,0.0017253672672513018,0.000522389622136466,0.0009041271557674854,0.0005309494186470136,0.0002954724577961952,0.001918210246806139,0.004039203372725448,0.009051197018336886,0.022215308185519797,0.023618344231821714,0.002837655425402952,0.02207024889623272,0.02280201794231359,0.01771477611361055,0.00043998940406854984,0.0010800007613038282,0.002295335101818232,0.003862635516761546,0.004193341516747617,0.0006058496138786354,0.0029468455275628736,0.0020875090625352456,0.001679800826117702
11,5-9,59.68424453169082,56.51540585792594,31.40555829652227,71.55650233126121,50.76375792363918,236.37707947978515,35.113638150260485,38.81436761233719,13.477944514775437,0.12463014502690294,0.14525003995806576,0.10491210827027082,0.21861302885682327,0.16969608946312864,0.5024472705372977,0.15394882533875612,0.22611088355453257,0.09992088163738667,0.026488846845916438,0.02274053274304347,0.011814149012971002,0.025353480196206202,0.014985084251933048,0.10062556612758503,0.009888152265745806,0.010903678454397226,0.004663423787569532,0.03037430453196709,0.02652835367049871,0.013849493746171388,0.029856680959945474,0.017776833714149887,0.11649459584319644,0.011523041047673344,0.012835217734297941,0.005443178059704455,0.002437788272382004,0.0018343721279489985,0.0009960408683834154,0.0021841406721593865,0.0011923282778345348,0.008836660849852226,0.0008312704185732219,0.0010292378796985958,0.0004298001926755539,0.001328091809954188,0.0009489630889915794,0.0005135319307642525,0.001072408752876228,0.0006012348167121778,0.004661347281132655,0.00042695950925374896,0.000551857963654577,0.00023491923880198244,0.13775219158974183,0.1033439557266851,0.05593041312292015,0.11598295237917611,0.06343708755414863,0.4772707069666863,0.045186278110333086,0.050745623854288324,0.022477829593737612,0.0016910813753272566,0.0015586950774271445,0.0006857907723833957,0.0011663514449878718,0.0007211293190102515,0.006552903170191425,0.0004624070501424557,0.00039740243658724925,0.00012842118323524724,0.003632485694957448,0.002930290325964584,0.0016561355005848925,0.003094464636445379,0.0017685444552964817,0.013109228264105153,0.0012501704519378804,0.0014986015099699964,0.0005877161906277327,0.003326189585446493,0.0027841014211080076,0.0016397242266850257,0.002824733910468889,0.001476959806607656,0.011796219751928877,0.001094528536165973,0.0011303748740341605,0.0004000811031291621,0.0015435849857108478,0.0013900539305965773,0.0008261439381399612,0.0013233862017349163,0.0007044547261851772,0.005712320522425651,0.0005312636397783436,0.0005110267167922266,0.00019141089241226468,0.007646606520079256,0.006916531026199119,0.004508613826490472,0.007184142516789929,0.003915974318164896,0.02750197203144909,0.003265508514306427,0.0035307494623816743,0.0014538645816530864,0.0029055221165154013,0.002599840542057403,0.0013705933718905806,0.002266458620979109,0.0012139619404677553,0.01087529734710711,0.0009031218266938241,0.0008214752999391877,0.00032465780728040155,0.0015394299800553844,0.0014784968216056398,0.0007349447704670563,0.0009746014093146885,0.0005880320266056265,0.0058404351584968065,0.0004458295643818974,0.0003872946938922716,0.00011785500157988474,0.012746852865097557,0.016163230852633107,0.0047866196800340636,0.005436873014116755,0.004791767101669196,0.05892330134017651,0.003878445436895886,0.00351850163971138,0.001039454010297545,0.04161225571089151,0.049119903875645694,0.029021667987017007,0.07107791679732693,0.06583541856499066,0.1871474969523247,0.045807385327660266,0.04301630703360801,0.016302491784206924,0.0023839747802002075,0.002291928829962946,0.0011885786680123859,0.0022738025736490203,0.0014210638327168221,0.00947704403140672,0.0009036709149289963,0.0009274817847244309,0.0003343069565258018,0.0031549605538449188,0.003100081234484021,0.0014678705228522487,0.0027407812945717206,0.001750648536818013,0.01255431453902024,0.0010885455597454384,0.0011405618864288726,0.0004312981980016494,0.016688630768715018,0.01640176489995317,0.011584447760680103,0.03210091858322352,0.023964416478918015,0.068195877663434,0.026572005149073485,0.04898227907461041,0.025858081909864144,0.003827954062320822,0.004385498065853363,0.0029377539265137416,0.0055814732437991,0.004254785244864163,0.014560064545059816,0.003547925304335416,0.004484293966023648,0.002451988502447744
11,50-59,6.039295865733065,10.520539393037305,32.33850764938913,42.37680327732501,42.31694946527943,8.16616371410244,52.226977218459865,32.61957564312869,10.879232364380128,0.012611005224453064,0.02703880020008324,0.10802868026668351,0.12946582093740092,0.1414595990523145,0.01735814097518023,0.2289788873305977,0.19002347644838044,0.08065491649673595,0.0026803385801362927,0.004233229274567638,0.01216510608153375,0.01501470037895924,0.012491649140236583,0.003476330482763131,0.014707342511927592,0.009163446064196898,0.003764258781665709,0.003073498093571818,0.004938345316399535,0.014260913791821556,0.01768156148404584,0.014818866937824762,0.004024560856566026,0.017139027283612572,0.010786710734580686,0.0043936669161460185,0.0002466735526343455,0.00034147475260271174,0.0010256297607321356,0.0012934799295474643,0.0009939314491855603,0.0003052817952768729,0.001236406806592361,0.0008649710129743402,0.0003469294714224907,0.0001343862092936681,0.00017665278004677263,0.0005287871692783862,0.0006350960887262858,0.0005011926696571056,0.0001610364469761159,0.0006350468290291627,0.00046378116396186445,0.0001896239432495285,0.013938791513426379,0.019237836847320736,0.057591910181368645,0.06868679430057144,0.05288150716287572,0.01648836146724912,0.06720872121984464,0.04264659757966981,0.01814382979015299,0.0001711161938760785,0.00029015651068718,0.0007061632189183775,0.0006907303197641304,0.0006011373901118889,0.0002263843863720314,0.0006877704432135612,0.0003339768142171429,0.00010366001220685176,0.00036756192546330503,0.0005454837373873882,0.001705333496969552,0.0018325870448533085,0.0014742684427432992,0.0004528869905907128,0.0018594662117649861,0.0012594239793265473,0.0004743973381948562,0.0003365686064999155,0.0005182701642205433,0.0016884347014908601,0.0016728485788835687,0.0012312018663488357,0.0004075262369506439,0.0016279690722640324,0.0009499664937714827,0.0003229405849510729,0.0001561914119171152,0.00025876337457526535,0.0008506857865982929,0.0007837285907467641,0.0005872373572775547,0.0001973446185062302,0.0007901856792214449,0.0004294666039790205,0.00015450453690052813,0.0007737405324629964,0.0012875363101384793,0.004642548982555399,0.004254553873258152,0.003264377857494052,0.0009501158342583134,0.004857019886505361,0.0029672401291033156,0.0011735417513261495,0.0002940023425570926,0.0004839693606215951,0.0014113089097987387,0.0013422298182323158,0.0010119653900489609,0.00037571095628844824,0.001343276446217018,0.0006903674421017995,0.0002620598208014273,0.00015577097753490882,0.00027522732639105954,0.0007567774104579221,0.0005771731547908419,0.0004901867507773401,0.00020177061909237913,0.0006631135857426528,0.0003254822721776301,9.513111929540513e-05,0.0012898213994887015,0.003008841648087265,0.004928813418185251,0.00321979541560639,0.003994443567313177,0.0020356344463610446,0.0057686839685764215,0.0029569470648945274,0.0008390345944603543,0.004210637595407204,0.009143840973292112,0.029883800292132008,0.04209337795101408,0.05488076916273554,0.0064654200067137575,0.06813253755441967,0.03615088348688759,0.013159172457220952,0.0002412283031651725,0.00042665052432391706,0.001223887185335458,0.0013465790140067277,0.0011846066732583431,0.0003274052342830604,0.001344093143667352,0.0007794552403019514,0.00026984849634050607,0.00031924237927263133,0.0005770909056372082,0.001511475824864631,0.0016231306165379318,0.0014593503060870792,0.00043371628107768083,0.0016190701717320884,0.0009585276540280567,0.00034813864304415797,0.001688679811515928,0.0030532455907523854,0.011928581208001854,0.019010631703673897,0.019976870164512512,0.002355975896022226,0.03952240726611134,0.04116468348538125,0.02087232821638259,0.00038734086900463454,0.0008163757202042401,0.00302502432619094,0.0033054297784870317,0.003546812520526374,0.0005030093062513922,0.0052770781896591505,0.0037685984656939246,0.0019792152018190674
