,taz_id,yesh_id,stat11_id,prc,yesh_stat11_id,cahana_id
13912,2617,7,1,0.09040528940469635,70001,71
13731,2593,9,9999,0.23853817823146933,99999,99999
13925,2618,9,9999,0.0027685916533472677,99999,99999
13787,2601,9,9999,0.08629893677761567,99999,99999
13783,2600,9,9999,0.21479185422059915,99999,99999
7628,1444,10,1,0.0439006812763438,100001,101
13759,2595,11,1,1.3355263503303285e-06,110001,111
13920,2617,11,1,0.03510890013542516,110001,111
13795,2602,13,1,0.0030167498698717115,130001,131
13606,2582,15,1,0.048846085384203534,150001,151
13867,2611,16,1,0.004786945009919748,160001,161
13866,2611,18,1,0.015994191065974463,180001,181
13802,2603,21,1,0.000838573215405871,210001,211
1904,320,22,1,0.29542691754565,220001,221
13512,2571,23,1,0.0007089735207777772,230001,231
13502,2571,24,1,0.003770569757679475,240001,241
12126,2314,26,1,0.004970892230680727,260001,261
10782,2118,26,1,0.00651157594114238,260001,261
10968,2145,26,1,0.017170920691862487,260001,261
10823,2126,26,1,0.00027970723445572444,260001,261
10982,2147,26,1,0.01282702866426969,260001,261
10992,2148,26,1,0.8566498327929347,260001,261
10974,2146,26,1,0.9188874808585479,260001,261
10962,2144,26,1,0.0023492454752490157,260001,261
11004,2150,26,1,0.003337505218592751,260001,261
10993,2149,26,1,0.0028071563230073716,260001,261
7633,1444,27,1,0.03012666496224089,270001,271
5331,937,28,1,0.001314441998515691,280001,281
5324,936,28,1,0.012381557251580586,280001,281
5363,941,28,1,0.3180889119576981,280001,281
4627,821,28,1,0.002765855507636962,280001,281
4621,820,28,1,0.9723778764863664,280001,281
4619,819,28,1,0.9658880098303374,280001,281
12139,2315,29,1,0.0008056222892363676,290001,291
10959,2144,29,1,0.25596681636709945,290001,291
12368,2354,31,2,0.09775083465529844,310002,312
12371,2354,31,1,0.06034874316309792,310001,311
12372,2354,31,6,0.2243659876879274,310006,316
12370,2354,31,3,0.03864454024638618,310003,313
13237,2523,31,5,5.162146142989399e-07,310005,315
12367,2354,31,5,0.20445708602470572,310005,315
13245,2524,31,2,0.00011103742169545112,310002,312
12366,2354,31,7,0.313872697887064,310007,317
13339,2540,31,5,0.00010681080468657915,310005,315
13340,2540,31,6,0.00015077696289285937,310006,316
12369,2354,31,4,0.0435350175148231,310004,314
13590,2580,32,1,0.0006291250956224654,320001,321
13915,2617,32,1,0.07662336151395367,320001,321
9152,1870,33,1,0.027871243684114325,330001,331
10966,2145,35,1,0.04304197395640817,350001,351
13758,2595,36,1,0.007272846042334858,360001,361
13600,2582,37,1,0.02379462340986917,370001,371
7632,1444,39,1,0.03518423458918313,390001,391
11950,2286,41,1,0.005523586946733216,410001,411
4660,826,41,1,4.642859100173934e-06,410001,411
4647,825,41,1,0.0005843318567263699,410001,411
4644,824,41,1,0.9849251470791858,410001,411
10901,2136,43,1,0.6116502488643671,430001,431
10896,2135,43,1,0.0020527609425938977,430001,431
10951,2143,43,1,0.0015110892759120685,430001,431
13748,2595,44,1,0.008589590128607553,440001,441
11237,2180,46,1,0.0008018403216035076,460001,461
11220,2179,46,1,0.978894417405923,460001,461
11208,2178,46,1,0.0009006277594174575,460001,461
11318,2194,46,1,0.0019085108876889091,460001,461
11335,2195,47,1,0.0026444880628644658,470001,471
11326,2194,47,1,0.12214435938738845,470001,471
11308,2192,47,1,0.0017601014826257007,470001,471
11297,2191,47,1,0.006554554256786613,470001,471
11285,2190,47,1,7.16204799722318e-06,470001,471
11323,2194,48,1,0.0009651472154878259,480001,481
11230,2180,48,1,0.3532259202388827,480001,481
11223,2179,48,1,0.00042052806305376103,480001,481
12193,2320,48,1,0.00041574920514394944,480001,481
12232,2326,49,1,0.055632379738291014,490001,491
7590,1435,52,1,0.010687267762905668,520001,521
9062,1853,53,1,0.3165367690481071,530001,531
9100,1859,53,1,0.0070833887420467595,530001,531
9067,1854,53,1,0.01656739454213002,530001,531
13917,2617,55,1,0.026497393933396198,550001,551
12200,2321,57,1,0.05764721548293062,570001,571
11203,2178,57,1,0.0010422820700067147,570001,571
11130,2167,58,1,0.00833701212763627,580001,581
7598,1435,59,1,0.010642772397134983,590001,591
7588,1434,59,1,0.00021312905596605197,590001,591
12199,2321,62,1,0.06463631272596372,620001,621
11218,2178,62,1,0.0004565211073850511,620001,621
11207,2178,63,1,0.0016297203401872114,630001,631
12212,2322,63,1,0.010896536925258531,630001,631
12198,2321,63,1,0.49475882485855066,630001,631
11178,2174,63,1,0.00033343402814323505,630001,631
5290,930,64,1,0.08493913795813104,640001,641
11132,2167,65,1,0.0026096671005694655,650001,651
11087,2161,65,1,0.3463438344713302,650001,651
11096,2162,65,1,0.00012661252837626864,650001,651
11421,2207,66,1,3.3352711815408284e-06,660001,661
12271,2333,66,1,0.03621843314095587,660001,661
13672,2586,67,1,0.008077986007012228,670001,671
13699,2590,69,1,0.0048941448743179666,690001,691
4390,776,70,243,3.865006549250818e-05,700243,70243
4410,778,70,314,0.0005011626499071984,700314,70314
4408,778,70,316,0.6001790579872339,700316,70316
4407,778,70,317,0.39452987337398165,700317,70317
4406,778,70,313,1.1191062467183012e-05,700313,70313
4412,779,70,315,0.0024228367638688864,700315,70315
4413,779,70,321,0.04590495632952605,700321,70321
4415,779,70,317,3.249332831888505e-06,700317,70317
4414,779,70,343,0.04275916753480703,700343,70343
4419,780,70,413,0.00044815300655982063,700413,70413
5475,957,70,112,0.004504778714883609,700112,70112
4417,780,70,315,0.00637222466358088,700315,70315
4416,780,70,421,1.2249875171349452e-05,700421,70421
4420,780,70,342,0.0006584619075769887,700342,70342
4418,780,70,343,0.9925089105470911,700343,70343
4422,781,70,413,0.0013502644774469861,700413,70413
4427,781,70,341,0.03842416774438897,700341,70341
5704,994,70,111,0.02303700460657008,700111,70111
5438,953,70,145,0.006220337824910398,700145,70145
4424,781,70,343,1.3006413303035295e-08,700343,70343
4423,781,70,414,0.9540729794896246,700414,70414
4425,781,70,411,0.00012934405181537552,700411,70411
4411,779,70,342,0.9089097900389573,700342,70342
4404,778,70,233,0.00020226952944266515,700233,70233
4409,778,70,315,0.002595211294587144,700315,70315
4405,778,70,312,0.0019812341023251333,700312,70312
4391,776,70,423,0.0035073989516419836,700423,70423
4387,776,70,242,3.1415807968971937e-05,700242,70242
4392,776,70,316,0.0001207194398963818,700316,70316
5478,958,70,145,0.9545854730858628,700145,70145
5482,958,70,341,0.00013157574458995386,700341,70341
4389,776,70,426,0.0075699283040255964,700426,70426
4395,776,70,233,1.6012795256322667e-07,700233,70233
4388,776,70,313,0.5473807326359447,700313,70313
4394,776,70,311,0.01643270103152475,700311,70311
4383,775,70,311,0.6091266904932133,700311,70311
4393,776,70,314,2.4746589025852534e-05,700314,70314
5481,958,70,414,0.0005488433233858608,700414,70414
4386,776,70,431,0.00018846511848935027,700431,70431
4385,775,70,431,0.018763134367206245,700431,70431
5483,958,70,333,0.0019954882339697196,700333,70333
4396,776,70,312,0.4247050819280827,700312,70312
4398,777,70,423,0.000808753400608957,700423,70423
5479,958,70,211,2.284474803559604e-05,700211,70211
4401,777,70,343,3.5121980723445207e-06,700343,70343
5470,957,70,111,0.00028205455297329097,700111,70111
4397,777,70,314,0.5362098647000686,700314,70314
4399,777,70,315,0.43155217349529296,700315,70315
4402,777,70,421,0.029257379458013176,700421,70421
4400,777,70,313,0.00192257532060305,700313,70313
5476,957,70,145,0.002703829806616838,700145,70145
4403,777,70,316,0.0002457414273415328,700316,70316
4426,781,70,415,0.0013971766986786266,700415,70415
5433,952,70,145,0.0024318290530806583,700145,70145
4445,784,70,422,0.0025896451389293786,700422,70422
4435,782,70,343,0.0015914418339778784,700343,70343
4462,787,70,423,0.6302905890063749,700423,70423
4463,787,70,432,0.00017846059333801449,700432,70432
4466,787,70,425,0.0044968356753171896,700425,70425
4465,787,70,424,0.3596991947759962,700424,70424
4461,787,70,426,0.0011920970539290024,700426,70426
4467,787,70,422,0.003329670223055724,700422,70422
4464,787,70,421,0.0008131526718991435,700421,70421
4468,788,70,426,0.004294397090154458,700426,70426
4470,788,70,425,0.9945898179205075,700425,70425
4384,775,70,121,5.403219474234679e-05,700121,70121
4471,788,70,423,1.3187379440910393e-05,700423,70423
4459,786,70,423,0.001116517091882204,700423,70423
4469,788,70,424,0.0011025976098741036,700424,70424
4475,789,70,424,0.00029578837965878266,700424,70424
4476,789,70,425,6.916440159196452e-05,700425,70425
4474,789,70,423,8.546466315967666e-05,700423,70423
4472,789,70,431,0.42900078926380963,700431,70431
4483,790,70,434,0.20236876175290086,700434,70434
4480,790,70,426,0.0006546237799679721,700426,70426
4484,790,70,432,0.19171289531052904,700432,70432
4479,790,70,422,1.4780244107858205e-07,700422,70422
4477,790,70,431,0.3253463956476353,700431,70431
4482,790,70,433,0.18710059717905791,700433,70433
4481,790,70,424,4.4656827913252e-05,700424,70424
4473,789,70,426,0.4741542520913764,700426,70426
4433,782,70,321,0.000268634755776042,700321,70321
4456,786,70,411,7.94164615355537e-07,700411,70411
4458,786,70,424,0.002689729216630054,700424,70424
4429,782,70,341,0.6831368407518886,700341,70341
4431,782,70,413,8.50332878265095e-05,700413,70413
4428,782,70,333,0.004060845978162895,700333,70333
4432,782,70,145,0.0005860929852223888,700145,70145
4430,782,70,414,0.3013351468231034,700414,70414
4439,783,70,433,0.13664146654664347,700433,70433
4437,783,70,422,0.0072544117720114,700422,70422
4441,783,70,432,0.19013066830752318,700432,70432
4440,783,70,411,0.019841246304546336,700411,70411
4438,783,70,434,0.0942434370289994,700434,70434
4442,783,70,415,0.5288093462920274,700415,70415
4455,786,70,422,0.9871356682083214,700422,70422
4436,783,70,414,0.00244865840394447,700414,70414
4451,784,70,414,0.001412177729953991,700414,70414
4447,784,70,411,0.5011108126267838,700411,70411
4444,784,70,343,0.001650472180931884,700343,70343
4448,784,70,412,0.2563798677363287,700412,70412
4450,784,70,421,0.0021768580097364025,700421,70421
4446,784,70,415,4.798722932445164e-05,700415,70415
4453,785,70,422,0.0004380357696809173,700422,70422
4452,785,70,423,0.0034147516950796095,700423,70423
4454,785,70,421,0.9961472125351865,700421,70421
4460,786,70,432,0.0022757971634607384,700432,70432
4457,786,70,421,0.0067814941551989985,700421,70421
4449,784,70,413,0.234632179347997,700413,70413
4380,774,70,122,0.000989347662161603,700122,70122
4434,782,70,342,0.008935963584074717,700342,70342
4382,774,70,244,0.43527594292473426,700244,70244
4293,762,70,143,0.4255588989713773,700143,70143
4295,762,70,144,0.0011371887186871373,700144,70144
4291,762,70,142,0.2202996454525237,700142,70142
4294,762,70,112,4.345352348244971e-05,700112,70112
4296,762,70,124,0.0010648757930326598,700124,70124
4252,757,70,111,8.65170330288161e-06,700111,70111
4287,761,70,132,0.13805867102304425,700132,70132
4292,762,70,141,0.34836607677745884,700141,70141
4288,761,70,124,0.1919968265843404,700124,70124
4284,761,70,223,8.051192980926503e-06,700223,70223
4289,761,70,131,0.135700243837166,700131,70131
4283,761,70,231,0.0005177799723667284,700231,70231
4285,761,70,234,0.00013320100737944173,700234,70234
4286,761,70,133,0.5306937712310609,700133,70133
4282,761,70,125,0.0015411224408314079,700125,70125
4279,760,70,125,0.0010096835898128096,700125,70125
4290,761,70,126,0.0013503327108092744,700126,70126
4278,760,70,123,0.0010824216290182844,700123,70123
4305,763,70,143,0.0014233612632418467,700143,70143
4298,763,70,142,0.0006486114357346228,700142,70142
4318,765,70,222,0.0027449905625489377,700222,70222
4311,765,70,145,0.012004304145305261,700145,70145
4314,765,70,144,0.00024298063221262452,700144,70144
4316,765,70,213,0.38126716741889716,700213,70213
4312,765,70,221,0.008284397881936077,700221,70221
4317,765,70,333,0.0020481613589944194,700333,70333
4309,764,70,145,0.062337380125046096,700145,70145
4303,763,70,223,0.0004000144159676191,700223,70223
4306,764,70,144,0.8781480034650766,700144,70144
4310,764,70,212,0.024210074145565013,700212,70212
4307,764,70,211,0.017671734439711827,700211,70211
4299,763,70,141,2.0649720620931987e-05,700141,70141
4300,763,70,133,0.0037310161167850233,700133,70133
4301,763,70,212,0.0010324448349687933,700212,70212
4304,763,70,221,0.0006848089372248675,700221,70221
4302,763,70,144,0.9920590932754157,700144,70144
4308,764,70,213,0.0176328078245709,700213,70213
4281,760,70,126,0.9927738386078373,700126,70126
4280,760,70,122,0.005134056173329624,700122,70122
4277,759,70,126,0.00029606581256869823,700126,70126
4246,755,70,111,0.9703273585692,700111,70111
4251,756,70,113,0.00020790830250801056,700113,70113
4262,758,70,124,0.00039327106184549785,700124,70124
4264,758,70,125,4.366079930378675e-05,700125,70125
13839,2610,70,434,7.848759530547508e-05,700434,70434
4250,756,70,112,0.0007632989343662789,700112,70112
4263,758,70,121,0.3692543276904474,700121,70121
4381,774,70,311,0.14248845814381134,700311,70311
4267,758,70,122,0.3126754282843405,700122,70122
4259,757,70,121,9.535325248019591e-05,700121,70121
4261,757,70,141,0.0009524103666900699,700141,70141
4254,757,70,124,0.009553734347221319,700124,70124
4253,757,70,112,0.8840283946480252,700112,70112
4255,757,70,113,0.0028292958024901554,700113,70113
4248,756,70,111,0.9797422265930876,700111,70111
4257,757,70,144,0.00012718596721735152,700144,70144
4258,757,70,145,0.09799180140120935,700145,70145
13834,2610,70,414,0.0016420672337331597,700414,70414
4244,754,70,113,0.004130286183949162,700113,70113
4245,754,70,111,0.679599255945269,700111,70111
4275,759,70,123,0.003971859247750504,700123,70123
4274,759,70,124,0.4971145587314733,700124,70124
4272,759,70,133,1.2658374852288231e-06,700133,70133
4271,759,70,121,0.0010050967974526506,700121,70121
4273,759,70,125,0.4976008126797127,700125,70125
13835,2610,70,145,1.9718809226267104e-05,700145,70145
4276,759,70,112,1.0340893678923992e-05,700112,70112
4266,758,70,244,9.768364619037696e-05,700244,70244
4268,758,70,123,0.2523811152928844,700123,70123
4241,753,70,112,4.63484448975153e-05,700112,70112
4265,758,70,112,1.550511353281355e-06,700112,70112
4269,758,70,126,6.700934262572177e-07,700126,70126
4243,753,70,111,0.0008332519221889156,700111,70111
13852,2610,70,431,3.1791773769994744e-06,700431,70431
4242,753,70,113,0.651459157872569,700113,70113
4270,758,70,113,0.004765436376065349,700113,70113
4240,753,70,121,0.009117446157173293,700121,70121
4315,765,70,211,0.29738021432517064,700211,70211
4313,765,70,212,0.29602778367488924,700212,70212
4297,762,70,133,0.003529860763410323,700133,70133
4326,766,70,211,6.681837071547702e-05,700211,70211
4347,769,70,234,0.0030636995110623682,700234,70234
4349,769,70,232,0.25982221885778956,700232,70232
4351,769,70,233,7.239011448864078e-05,700233,70233
4345,769,70,317,0.00018635740181893032,700317,70317
4346,769,70,223,0.0006814466752640283,700223,70223
4344,769,70,132,3.492392643895416e-05,700132,70132
4355,770,70,317,0.0007268577351215662,700317,70317
4370,773,70,233,0.019070576990244666,700233,70233
4371,773,70,244,0.0006968155480047799,700244,70244
4352,770,70,232,0.2690305260188336,700232,70232
4353,770,70,234,0.0001766099166802361,700234,70234
4372,773,70,242,0.3717372269486708,700242,70242
4356,770,70,316,0.00164513203662461,700316,70316
4350,769,70,133,3.738027289979189e-05,700133,70133
4358,771,70,234,0.9992710614528556,700234,70234
4357,771,70,131,0.00021353434642243686,700131,70131
4376,773,70,312,0.0004330473052925127,700312,70312
4359,771,70,233,0.000509699311801819,700233,70233
4360,771,70,126,5.704889042843909e-06,700126,70126
4363,772,70,233,5.9870245377450165e-05,700233,70233
4367,772,70,126,0.0026462813738448994,700126,70126
4361,772,70,242,0.0015492884018479412,700242,70242
4366,772,70,244,0.0016376681332115836,700244,70244
4362,772,70,243,8.447102789513208e-05,700243,70243
4365,772,70,241,0.9615268540525643,700241,70241
4368,772,70,122,1.3331624839071676e-05,700122,70122
4364,772,70,234,0.03248223514032228,700234,70234
4374,773,70,241,0.0005877832523701553,700241,70241
4321,766,70,331,0.17789226905792868,700331,70331
4348,769,70,231,0.7361015832402454,700231,70231
4354,770,70,233,0.7284208742927869,700233,70233
4341,768,70,223,0.4033095927010473,700223,70223
4343,768,70,144,0.00031177799161983806,700144,70144
4333,767,70,317,0.014023098956445039,700317,70317
4331,767,70,315,0.00013901047807065176,700315,70315
4329,767,70,321,0.27631663632272796,700321,70321
4369,773,70,243,0.6070115566770435,700243,70243
4379,774,70,121,0.2795398089615213,700121,70121
4324,766,70,321,0.0029100055214027498,700321,70321
4332,767,70,222,0.0004006226885073644,700222,70222
4322,766,70,332,0.18693113262947086,700332,70332
4378,774,70,241,0.00040772833579604483,700241,70241
4320,766,70,323,0.0034179780114565956,700323,70323
4327,766,70,222,8.723249159761851e-06,700222,70222
4377,774,70,243,0.0004912189243450241,700243,70243
4323,766,70,213,0.0007527885221300059,700213,70213
4319,766,70,341,0.0032673996819222897,700341,70341
4328,766,70,145,0.0005353728488937034,700145,70145
4325,766,70,333,0.6242175121067938,700333,70333
4330,767,70,322,0.2805719392846409,700322,70322
4373,773,70,311,0.00041905801713063197,700311,70311
4340,768,70,222,0.29942099992438276,700222,70222
4342,768,70,322,0.0009296164539423548,700322,70322
4375,773,70,316,4.3935261206214785e-05,700316,70316
4338,768,70,231,0.008345455380707113,700231,70231
4337,768,70,323,4.458873246436488e-05,700323,70323
4334,767,70,323,0.42854869226959275,700323,70323
4336,768,70,232,0.004962957771003395,700232,70232
4335,768,70,317,1.3861500644001614e-05,700317,70317
4339,768,70,221,0.2826611495441972,700221,70221
13170,2512,71,1,0.02522065011380711,710001,711
12293,2334,72,1,0.05392250545528328,720001,721
11927,2283,72,1,0.0012776353977908693,720001,721
9090,1858,74,1,0.016098212588527963,740001,741
10900,2136,76,1,0.06716126197933743,760001,761
10963,2144,77,1,0.021186044287109778,770001,771
10977,2146,77,1,0.00086532805578676,770001,771
7910,1553,78,1,0.005636524971982918,780001,781
7273,1317,78,1,0.08572697314486388,780001,781
12209,2321,79,1,0.057895101755904045,790001,791
9330,1897,80,1,0.00022011278575439307,800001,801
9374,1901,80,1,0.00042923063473152,800001,801
9378,1902,80,1,0.09521270701260953,800001,801
12246,2328,82,1,0.03851005301441472,820001,821
12247,2328,84,1,0.017842593900712394,840001,841
12252,2329,85,1,0.0508205985486718,850001,851
12255,2329,86,1,0.010709680543812754,860001,861
5238,921,88,1,0.00998532006910846,880001,881
12249,2328,89,1,0.019841362397805193,890001,891
12244,2327,90,1,0.007423364782478241,900001,901
12251,2329,90,1,6.610345372035884e-05,900001,901
9390,1902,92,1,0.007663606801103794,920001,921
11409,2206,94,1,0.03286950334148842,940001,941
11422,2207,94,1,0.0031138951697809863,940001,941
12257,2329,95,1,4.785851093757602e-09,950001,951
12242,2327,95,1,0.011476894384070457,950001,951
9204,1880,96,1,0.25790159427758874,960001,961
9220,1883,96,1,0.00038220659739499356,960001,961
9021,1847,96,1,0.00439663075101065,960001,961
12274,2333,97,1,0.10104463535685229,970001,971
2161,361,98,1,0.9438680262138281,980001,981
2150,359,98,1,0.023002053240593925,980001,981
2332,395,98,1,0.0022213981375490154,980001,981
2192,367,98,1,0.0036919480851619977,980001,981
2105,351,98,1,0.0014094357458601604,980001,981
13519,2573,99,1,0.9950569359391856,990001,991
13516,2572,99,1,0.6107844458456576,990001,991
13897,2614,99,1,0.0014369568161744463,990001,991
13819,2605,99,1,0.0001877130543347022,990001,991
13938,2622,99,1,0.0015499292932929006,990001,991
9155,1870,102,1,0.019726005844881843,1020001,1021
11408,2206,103,1,0.09755735239642786,1030001,1031
11411,2206,104,1,0.02096233001389004,1040001,1041
11405,2206,106,1,0.015550459854074047,1060001,1061
12975,2483,107,1,3.5608067692838965e-08,1070001,1071
13645,2584,107,1,0.009081284578326118,1070001,1071
13657,2585,107,1,3.513803653557574e-05,1070001,1071
9207,1880,112,1,0.15170534752614145,1120001,1121
9216,1882,112,1,0.07872873029888723,1120001,1121
9211,1881,112,1,0.7169651906526211,1120001,1121
9219,1883,112,1,0.0012859898485332662,1120001,1121
9198,1878,112,1,1.3740137994025722e-05,1120001,1121
11463,2215,113,1,0.028607916425085655,1130001,1131
4628,822,115,1,0.03155394055580588,1150001,1151
9329,1897,122,1,0.33547336840990455,1220001,1221
9308,1894,122,1,1.7420829293111334e-05,1220001,1221
9338,1898,122,1,0.001060321136651787,1220001,1221
9389,1902,126,1,0.02892961462303711,1260001,1261
6995,1260,127,1,0.03137966891650021,1270001,1271
7008,1262,127,1,0.00330005887090673,1270001,1271
6326,1141,127,1,0.006459983495750059,1270001,1271
7004,1261,127,1,0.9037831030037295,1270001,1271
1611,275,128,1,0.0007529976762100957,1280001,1281
1600,274,128,1,2.8472009274719775e-06,1280001,1281
1624,276,128,1,0.18953952470373367,1280001,1281
5532,965,128,1,0.003861548738489681,1280001,1281
11476,2216,130,1,0.007775019933663818,1300001,1301
9387,1902,132,1,0.014017897753575047,1320001,1321
9386,1902,133,1,0.023887986643597838,1330001,1331
9416,1905,134,1,0.00027204443439269265,1340001,1341
9376,1902,134,1,0.020016439815845416,1340001,1341
9436,1908,134,1,0.00514125423309008,1340001,1341
9383,1902,135,1,0.008870041957176066,1350001,1351
11733,2254,139,1,0.05912964042817422,1390001,1391
11494,2216,140,1,1.3983805366059239e-05,1400001,1401
9334,1897,140,1,0.005017638473272534,1400001,1401
9324,1896,140,1,0.41929509233606843,1400001,1401
9382,1902,140,1,0.00043570389389172834,1400001,1401
9191,1877,140,1,0.00035894280902128584,1400001,1401
11465,2215,141,1,0.027753482550384602,1410001,1411
9325,1896,142,1,0.1246221232522514,1420001,1421
9277,1890,142,1,0.00016830853920627565,1420001,1421
12205,2321,143,1,0.0019814647741997773,1430001,1431
12182,2319,143,1,0.0004185612419475492,1430001,1431
11210,2178,143,1,0.0001256609518972452,1430001,1431
12194,2320,143,1,0.04429967639876777,1430001,1431
3434,595,144,1,0.2968954230653553,1440001,1441
11470,2215,145,1,0.029628589637371278,1450001,1451
11472,2215,146,1,0.03536799082437886,1460001,1461
5382,943,147,1,3.738429216274087e-05,1470001,1471
4615,817,147,1,0.0038687425636588194,1470001,1471
3491,606,147,1,0.012194486952119965,1470001,1471
5371,942,147,1,0.15798927694213624,1470001,1471
4763,843,154,1,0.002201833908367865,1540001,1541
4973,878,154,1,0.010383892504010893,1540001,1541
5006,883,154,1,0.0011219603434750617,1540001,1541
4935,873,154,1,0.9762705727912453,1540001,1541
4960,876,154,1,0.9744688975610133,1540001,1541
4805,851,154,1,0.00021799967165906373,1540001,1541
4951,875,154,1,0.0003045477846910725,1540001,1541
4931,872,154,1,0.9679680752227569,1540001,1541
4966,877,154,1,0.013348411667220257,1540001,1541
13848,2610,155,1,0.08376949959218556,1550001,1551
13580,2579,155,1,0.00013360958569269476,1550001,1551
13291,2532,155,1,4.156249216262727e-05,1550001,1551
5389,945,156,1,0.04071261776849364,1560001,1561
4953,875,157,1,0.1900183502573921,1570001,1571
5342,938,158,1,0.04417280549528857,1580001,1581
5397,946,159,1,0.1486130140718005,1590001,1591
5411,948,159,1,0.0008521457107110719,1590001,1591
2838,490,159,1,0.003809027999097396,1590001,1591
5326,936,160,1,0.032008303348485354,1600001,1601
4971,878,162,1,0.06724935335654401,1620001,1621
13621,2583,163,1,0.01062870606548902,1630001,1631
13557,2577,163,1,0.0007748440558206155,1630001,1631
11471,2215,164,1,0.03440144155518976,1640001,1641
11452,2213,165,1,0.004518134561864058,1650001,1651
11469,2215,165,1,0.040580515960564056,1650001,1651
5422,950,166,4,0.0022421781573994147,1660004,1664
5421,950,166,3,0.001096186737079455,1660003,1663
5480,958,166,3,0.00773442587479109,1660003,1663
13524,2574,166,1,0.028047572991971467,1660001,1661
13522,2574,166,3,0.015813235027661014,1660003,1663
13526,2574,166,2,0.0032129932030480622,1660002,1662
13537,2575,166,1,0.0017536603589161945,1660001,1661
5419,950,166,2,0.001675425040934999,1660002,1662
5420,950,166,1,0.8934073434287164,1660001,1661
5424,951,166,2,0.9586739157023538,1660002,1662
5474,957,166,4,2.1772813172366805e-05,1660004,1664
13849,2610,166,3,0.003701784130795537,1660003,1663
5440,953,166,1,0.00027185384967619053,1660001,1661
5431,952,166,1,0.0013826963626190898,1660001,1661
5442,953,166,3,0.006522402897936893,1660003,1663
5432,952,166,3,0.9798763896453181,1660003,1663
5436,953,166,4,0.9721915715940768,1660004,1664
5437,953,166,2,0.006630343712688318,1660002,1662
5427,951,166,4,0.001930700901720218,1660004,1664
5446,954,166,4,0.0042980748760258645,1660004,1664
5430,952,166,4,0.0012057521179397173,1660004,1664
5444,954,166,2,0.00636014566281044,1660002,1662
4656,826,167,1,0.025774466754282046,1670001,1671
3730,653,168,2,0.932898565403831,1680002,1682
3733,654,168,2,0.9979934216246726,1680002,1682
3739,655,168,1,0.00019831794838863669,1680001,1681
4820,853,168,3,0.007044505788007963,1680003,1683
4825,853,168,1,1.0395251900921915e-05,1680001,1681
4819,852,168,3,0.019192531274862406,1680003,1683
3741,655,168,3,0.992435024950031,1680003,1683
4721,837,168,2,0.0024185453839717136,1680002,1682
4815,852,168,2,0.02136135871079782,1680002,1682
3751,657,168,2,0.9505446385804972,1680002,1682
3737,655,168,2,0.002878379492666263,1680002,1682
3742,656,168,2,0.0019175180012155517,1680002,1682
3734,654,168,3,0.000653058157251027,1680003,1683
3743,656,168,3,0.0017503311105812015,1680003,1683
3747,656,168,1,0.9668235250699216,1680001,1681
4738,840,168,1,0.0007264861459588286,1680001,1681
3750,657,168,3,0.0030931581139120815,1680003,1683
4737,840,168,2,0.0010855303256845,1680002,1682
4760,842,168,2,0.004526927082264416,1680002,1682
4734,839,168,2,0.0024939086798843164,1680002,1682
3736,654,168,1,1.6418695201998424e-05,1680001,1681
4945,874,170,1,0.16905497595873947,1700001,1701
4757,842,171,1,0.00011512692548228327,1710001,1711
3740,655,171,1,0.0015376140096919877,1710001,1711
4818,852,171,1,0.9323896544786816,1710001,1711
4827,853,171,1,0.00025946166112941613,1710001,1711
4830,854,171,1,0.0011027352655746858,1710001,1711
4654,826,173,1,0.04240725897353612,1730001,1731
5396,946,174,1,0.007077333447351419,1740001,1741
2832,490,174,1,0.00022390355453612688,1740001,1741
3170,551,174,1,0.0009091399065717856,1740001,1741
5407,948,174,1,0.0881840862273893,1740001,1741
2993,519,174,1,0.018351045613981865,1740001,1741
4695,834,175,1,0.006542069172488594,1750001,1751
3765,660,175,1,0.0002162843708062491,1750001,1751
3769,661,175,1,0.005821192034962028,1750001,1751
3775,662,175,1,0.0015938333652508198,1750001,1751
4704,835,175,1,0.5949332772326615,1750001,1751
12195,2320,176,1,0.07303459040337956,1760001,1761
11232,2180,176,1,0.00018317981987684602,1760001,1761
12189,2319,176,1,1.3449069082841374e-05,1760001,1761
4599,815,177,1,0.00148872771980644,1770001,1771
4594,814,177,1,0.0014912121605628176,1770001,1771
3485,605,177,1,0.0013976839750886997,1770001,1771
3423,593,177,1,0.4542714620559722,1770001,1771
4612,817,177,1,0.0033776787808849225,1770001,1771
9247,1886,178,1,0.04376853006757591,1780001,1781
5645,983,182,1,0.01069049296966305,1820001,1821
5632,980,182,1,0.01176059424062528,1820001,1821
4767,844,182,1,0.9656543818174365,1820001,1821
4774,845,182,1,0.9825764413287856,1820001,1821
4785,847,182,1,0.017786291550906077,1820001,1821
4788,848,182,1,0.003041238159656591,1820001,1821
4929,872,182,1,0.00029851879895204873,1820001,1821
4963,877,182,1,0.014745004974079419,1820001,1821
4762,843,182,1,0.8535631319011695,1820001,1821
5042,888,183,1,0.33826172555233547,1830001,1831
2132,356,183,1,0.010475949068445655,1830001,1831
2140,358,183,1,0.022015719679138193,1830001,1831
5010,883,184,1,0.00048082363047636606,1840001,1841
5020,885,184,1,0.18189207924671782,1840001,1841
4629,822,186,1,0.023613335146153883,1860001,1861
4934,873,187,1,0.0019687402369684788,1870001,1871
4970,878,187,1,0.12304374271534153,1870001,1871
11231,2180,188,1,0.02148146789465206,1880001,1881
11774,2259,189,1,0.001564104753932408,1890001,1891
